1.4000000000e+000 4.7533440000e-001
1.4100000000e+000 4.7546930000e-001
1.4200000000e+000 4.7413900000e-001
1.4300000000e+000 4.7121350000e-001
1.4400000000e+000 4.6702230000e-001
1.4500000000e+000 4.6083520000e-001
1.4600000000e+000 4.5355190000e-001
1.4700000000e+000 4.4478010000e-001
1.4800000000e+000 4.3437730000e-001
1.4900000000e+000 4.2288950000e-001
1.5000000000e+000 4.0975470000e-001
1.5100000000e+000 3.9533300000e-001
1.5200000000e+000 3.7993580000e-001
1.5300000000e+000 3.6352470000e-001
1.5400000000e+000 3.4585100000e-001
1.5500000000e+000 3.2802100000e-001
1.5600000000e+000 3.0907710000e-001
1.5700000000e+000 2.9016300000e-001
1.5800000000e+000 2.7082880000e-001
1.5900000000e+000 2.5126150000e-001
1.6000000000e+000 2.3158380000e-001
1.6100000000e+000 2.1194100000e-001
1.6200000000e+000 1.9278750000e-001
1.6300000000e+000 1.7353350000e-001
1.6400000000e+000 1.5503340000e-001
1.6500000000e+000 1.3727980000e-001
1.6600000000e+000 1.2022170000e-001
1.6700000000e+000 1.0416840000e-001
1.6800000000e+000 8.8903290000e-002
1.6900000000e+000 7.5072190000e-002
1.7000000000e+000 6.2266150000e-002
