1.4000000000e+000 1.5937270000e-001
1.4100000000e+000 1.5600090000e-001
1.4200000000e+000 1.5474930000e-001
1.4300000000e+000 1.5582290000e-001
1.4400000000e+000 1.5954100000e-001
1.4500000000e+000 1.6570650000e-001
1.4600000000e+000 1.7446540000e-001
1.4700000000e+000 1.8527910000e-001
1.4800000000e+000 1.9811380000e-001
1.4900000000e+000 2.1343200000e-001
1.5000000000e+000 2.3132600000e-001
1.5100000000e+000 2.5027290000e-001
1.5200000000e+000 2.7116840000e-001
1.5300000000e+000 2.9360240000e-001
1.5400000000e+000 3.1759750000e-001
1.5500000000e+000 3.4328360000e-001
1.5600000000e+000 3.7011900000e-001
1.5700000000e+000 3.9829810000e-001
1.5800000000e+000 4.2619380000e-001
1.5900000000e+000 4.5469460000e-001
1.6000000000e+000 4.8399730000e-001
1.6100000000e+000 5.1296120000e-001
1.6200000000e+000 5.4267970000e-001
1.6300000000e+000 5.7166280000e-001
1.6400000000e+000 5.9988590000e-001
1.6500000000e+000 6.2920330000e-001
1.6600000000e+000 6.5770290000e-001
1.6700000000e+000 6.8619610000e-001
1.6800000000e+000 7.1372460000e-001
1.6900000000e+000 7.3948210000e-001
1.7000000000e+000 7.6019290000e-001
