1.4000000000e+000 4.7549260000e-001
1.4100000000e+000 4.7569520000e-001
1.4200000000e+000 4.7445280000e-001
1.4300000000e+000 4.7133110000e-001
1.4400000000e+000 4.6681220000e-001
1.4500000000e+000 4.6092380000e-001
1.4600000000e+000 4.5346470000e-001
1.4700000000e+000 4.4468430000e-001
1.4800000000e+000 4.3436910000e-001
1.4900000000e+000 4.2281880000e-001
1.5000000000e+000 4.0993810000e-001
1.5100000000e+000 3.9549550000e-001
1.5200000000e+000 3.7984240000e-001
1.5300000000e+000 3.6335720000e-001
1.5400000000e+000 3.4625290000e-001
1.5500000000e+000 3.2788900000e-001
1.5600000000e+000 3.0947480000e-001
1.5700000000e+000 2.9029650000e-001
1.5800000000e+000 2.7116920000e-001
1.5900000000e+000 2.5130730000e-001
1.6000000000e+000 2.3170460000e-001
1.6100000000e+000 2.1223020000e-001
1.6200000000e+000 1.9283370000e-001
1.6300000000e+000 1.7373560000e-001
1.6400000000e+000 1.5535140000e-001
1.6500000000e+000 1.3756360000e-001
1.6600000000e+000 1.2072730000e-001
1.6700000000e+000 1.0462120000e-001
1.6800000000e+000 8.9412160000e-002
1.6900000000e+000 7.5320240000e-002
1.7000000000e+000 6.2406520000e-002
